x,y
0.011465072631835938,0.008312225341796875
0.011465072631835938,0.008312225341796875
0.011465072631835938,0.008312225341796875
0.01146697998046875,0.0083160400390625
0.011468887329101562,0.0083160400390625
0.01146697998046875,0.008310317993164062
0.011468887329101562,0.00830841064453125
0.011472702026367188,0.008310317993164062
0.011472702026367188,0.008306503295898438
0.0111083984375,0.008314132690429688
0.011476516723632812,0.008302688598632812
0.011474609375,0.008302688598632812
0.011106491088867188,0.00830841064453125
0.011106491088867188,0.008306503295898438
0.0111083984375,0.008306503295898438
0.011106491088867188,0.008302688598632812
0.011108398437499998,0.008302688598632812
0.0111083984375,0.00830078125
0.0113372802734375,0.008283615112304688
0.00588226318359375,0.01194000244140625
0.009454727172851562,0.012020111083984375
0.017763137817382812,0.008481979370117188
0.02048301696777344,0.008146286010742188
0.02295684814453125,0.009092330932617188
0.025268554687499993,0.009418487548828125
0.028276443481445306,0.0075836181640625
0.028789520263671875,0.009471893310546875
0.0342864990234375,0.008661270141601562
0.03951835632324218,0.010402679443359375
0.04739189147949218,0.010339736938476562
0.064208984375,0.010499954223632812
0.08073997497558597,0.01061248779296875
0.09770584106445315,0.010278701782226562
0.11346435546875,0.009735107421875
0.12934112548828122,0.008640289306640625
0.15376281738281247,0.009502410888671875
0.17706298828125003,0.009998321533203125
0.20464515686035153,0.008985519409179688
0.23457336425781253,0.010389328002929686
0.26851654052734375,0.01141357421875
0.3058490753173828,0.011220932006835938
0.34405517578125,0.012804031372070312
0.38340377807617176,0.013223648071289057
0.4208602905273437,0.016002655029296875
0.46681785583496094,0.00865745544433594
0.5044136047363281,0.010808944702148444
0.5439777374267577,0.013240814208984378
0.5859394073486328,0.014587402343749997
0.6243610382080077,0.015937805175781257
0.6614627838134765,0.0195465087890625
0.7022533416748048,0.022033691406250017
0.7407684326171874,0.025905609130859368
0.7801036834716797,0.028957366943359375
0.8174781799316406,0.032434463500976576
0.8599624633789064,0.03486633300781251
0.9085769653320314,0.03734207153320313
0.9470634460449218,0.04167938232421873
0.9853172302246094,0.045522689819335944
1.0251979827880864,0.05045318603515624
1.0645713806152342,0.052940368652343715
1.1022090911865234,0.06118965148925781
1.1398735046386717,0.06564331054687501
1.17572021484375,0.07032203674316406
1.2138214111328127,0.07264709472656253
1.2477283477783205,0.07860374450683597
1.2742767333984377,0.08231735229492186
1.3053321838378906,0.08605575561523442
1.3310031890869143,0.08986663818359375
1.3603305816650388,0.09409523010253908
1.3842906951904297,0.09882164001464847
1.4116172790527344,0.1025619506835938
1.440650939941406,0.10722351074218746
1.4645957946777346,0.11203765869140626
1.4937725067138672,0.11614036560058592
1.521188735961914,0.1215476989746093
1.5544338226318357,0.12672424316406244
1.5902557373046875,0.13350677490234375
1.626861572265625,0.14106178283691406
1.6671905517578123,0.14864158630371088
1.7035789489746094,0.15567398071289068
1.744873046875,0.16455078125
1.784780502319336,0.17157936096191406
1.824531555175781,0.18151664733886722
1.8589859008789065,0.18881607055664065
1.9001846313476562,0.19774818420410148
1.939521789550781,0.20646667480468744
1.973360061645508,0.21269226074218747
2.0155277252197266,0.22525978088378903
2.0539875030517574,0.23455810546874992
2.0913143157958984,0.24336433410644537
2.131193161010742,0.2544403076171875
2.1680450439453134,0.2621364593505859
2.206233978271485,0.27258872985839855
2.243844985961914,0.28321266174316395
2.2812881469726562,0.2940921783447266
2.3194770812988286,0.30518150329589844
2.355667114257812,0.31690788269042963
2.3919715881347656,0.33153915405273454
2.42784309387207,0.3460388183593749
2.464004516601563,0.36167144775390625
2.4992275238037114,0.37814521789550765
2.5341434478759766,0.39636993408203147
2.568126678466797,0.41549110412597656
2.6021614074707027,0.4366683959960936
2.633245468139649,0.4587116241455078
2.6645507812499996,0.48259735107421875
2.693655014038086,0.507896423339844
2.7227172851562504,0.5352306365966801
2.7495250701904297,0.5629863739013674
2.7762241363525395,0.5920658111572262
2.8011016845703125,0.622795104980469
2.8233108520507812,0.6547298431396485
2.8453407287597656,0.6872653961181637
2.865514755249024,0.7209396362304691
2.8828468322753906,0.7558670043945314
2.8992080688476562,0.7916717529296874
2.91424560546875,0.8270320892333983
2.927202224731446,0.8646602630615238
2.938028335571289,0.901996612548828
2.9469776153564453,0.93988037109375
2.954294204711915,0.9786014556884763
2.959882736206054,1.0174789428710933
2.964252471923828,1.056400299072266
2.9674358367919917,1.0954589843750004
2.9704971313476567,1.1343784332275388
2.9722747802734375,1.1735153198242188
2.9743747711181636,1.2122764587402346
2.9748153686523438,1.2515430450439455
2.976184844970703,1.2902565002441404
2.976791381835937,1.3290252685546873
2.977706909179687,1.367668151855469
2.978218078613281,1.4067707061767578
2.9787654876708984,1.4453411102294922
2.9792633056640625,1.4843902587890627
2.9794483184814458,1.5227146148681643
2.9798660278320312,1.5619449615478516
2.9799976348876953,1.6004314422607422
2.981016159057617,1.6391429901123045
2.981792449951172,1.6783523559570312
2.9831314086914054,1.7170867919921875
2.984085083007813,1.7560253143310547
2.985641479492188,1.7943458557128908
2.9875698089599614,1.833442687988281
2.9892425537109375,1.87242317199707
2.9913349151611333,1.911064147949219
2.993511199951172,1.9494781494140627
2.995864868164063,1.987922668457031
2.9982833862304674,2.0269851684570304
3.001440048217773,2.065845489501953
3.0056495666503906,2.1043186187744136
3.0103836059570312,2.1432132720947266
3.0150146484375,2.1821861267089853
3.0210189819335938,2.220699310302735
3.027641296386718,2.259670257568359
3.0342082977294917,2.2984180450439453
3.0412235260009766,2.336767196655273
3.047901153564454,2.3754558563232426
3.054906845092774,2.414030075073242
3.06187629699707,2.45204734802246
3.069070816040039,2.49068832397461
3.0759620666503906,2.5289020538330074
3.082534790039063,2.567419052124024
3.089345932006837,2.6058769226074223
3.0956611633300786,2.644479751586915
3.1020717620849614,2.6833782196044926
3.107828140258788,2.7218017578125
3.1135959625244145,2.7601318359375004
3.1191272735595703,2.798770904541015
3.1240844726562496,2.837368011474609
3.128616333007813,2.87598991394043
3.1322917938232426,2.914825439453126
3.135467529296875,2.954013824462891
3.137903213500976,2.9928474426269527
3.1393375396728516,3.0320892333984375
3.1405181884765634,3.071365356445313
3.1407966613769522,3.1107006072998047
3.140539169311523,3.1499729156494145
3.139450073242188,3.189302444458008
3.1375865936279297,3.2286529541015625
3.1353359222412114,3.267807006835938
3.1329822540283203,3.306676864624022
3.130315780639649,3.345235824584961
3.1274490356445312,3.3841304779052734
3.1245040893554688,3.422878265380859
3.1212463378906237,3.4616279602050777
3.11793327331543,3.5005588531494145
3.1143417358398438,3.539388656616212
3.110845565795899,3.578004837036133
3.1070327758789062,3.6170444488525386
3.102951049804688,3.6558399200439444
3.098485946655273,3.6945934295654292
3.093330383300781,3.732744216918945
3.087377548217774,3.771278381347657
3.080833435058594,3.8095703125000004
3.0736770629882817,3.8478221893310547
3.06566047668457,3.8860530853271475
3.056840896606445,3.9236450195312487
3.047586441040039,3.961114883422851
3.0374755859375004,3.9986534118652353
3.0263500213623042,4.035762786865235
3.015014648437501,4.072866439819337
3.002380371093749,4.109636306762695
2.9887924194335938,4.146364212036133
2.9743118286132812,4.18256950378418
2.958343505859376,4.2182769775390625
2.941341400146483,4.253360748291014
2.923236846923829,4.288137435913086
2.904018402099608,4.322023391723631
2.8835735321044917,4.355222702026367
2.862113952636717,4.387739181518553
2.838905334472656,4.419248580932616
2.814613342285156,4.449510574340821
2.788455963134766,4.478984832763673
2.7609977722167973,4.506998062133789
