x,y
0.00032391215893590826,-0.0002773662770266531
0.00032390478005264083,-0.00027905912613910915
0.00032355429984330143,-0.0002807511683642196
0.0003236574908836152,-0.0002825016022151225
0.0003228640585533518,-0.00028430087758811543
0.00032560489263607243,-0.00028565033846664564
0.00032467492079156415,-0.000287739491477659
0.00032241861797114007,-0.0002885670176855569
0.0003259943174717555,-0.0002896548343015245
0.0003229346861886883,-0.00029150810032155765
0.0003242158736283191,-0.0002924849487834357
0.00032306815093249754,-0.00029404479917394873
0.00032284863552904447,-0.00029576617841982995
0.0017076447927176215,-0.0002970789480572649
0.0053774923839674995,-0.00030331564261356985
0.009308318431604633,-0.0003107246077776215
0.013269367457675207,-0.00031750583231800265
0.01723114035697614,-0.00032505840659406997
0.02116769361758062,-0.00034312109506839673
0.023679600324292616,-0.0003637307965296306
0.02418898687433702,-0.00034954563316469005
0.023293051221915557,-0.0003400965230777162
0.018567258987006147,-0.00034293438327142597
0.008453843872765394,-0.0003394506804005799
-0.004497189662508719,-0.00033378433064419405
-0.022869070445532474,-0.0003668232577195039
-0.044472148723352346,-0.00031741958233129055
-0.07126682138177008,-0.000235997340327301
-0.1000066875872989,-0.00016657092927173424
-0.12928475629954214,-0.0001283853028929662
-0.15866757601473147,-9.766172826005369e-05
-0.1879496765969436,-0.0001586097212233699
-0.21717404890229322,-0.0003501049368918586
-0.24649345115133553,-0.0007087062909493106
-0.27571938565544213,-0.0012214020422163707
-0.3049170888219576,-0.0021525955065500404
-0.3341965815193813,-0.003689142398655728
-0.36340637530177305,-0.0060660828988351664
-0.3924768353764835,-0.009457583014415022
-0.42144012214471865,-0.013848115537933015
-0.45026759164990443,-0.01924441489722968
-0.4774551547885248,-0.02525944240743145
-0.49944384419168203,-0.031041137834532915
-0.519404286785369,-0.03710469148660894
-0.5388472239912564,-0.0437503389898582
-0.5579700518652687,-0.051042755650034834
-0.5754347268386611,-0.058407505241732695
-0.5879652071872901,-0.06431925315999136
-0.5972744886735838,-0.06923547719100853
-0.6004866191526187,-0.07141933991863508
-0.6017984129288085,-0.07241406364116114
-0.602105901804338,-0.07261378611554851
-0.6022961960452442,-0.07276252202413015
-0.6008058164420698,-0.07179524712183497
-0.5980922201184671,-0.0698924454189725
-0.5953404347543401,-0.06788601577809657
-0.5926336494190474,-0.06578163970775092
-0.5900686808282118,-0.06373119333165811
-0.5875370085272242,-0.06152599011100973
-0.5841424183968495,-0.05833139401385354
-0.5757412226715107,-0.05015193364399009
-0.5653478373269071,-0.03950048687254032
-0.5549478244670039,-0.028097343473253343
-0.5449164130480284,-0.016312848949194853
-0.5352642343136269,-0.004126410660662513
-0.5261120083061814,0.008518280619544925
-0.5175883642532781,0.021509432290770424
-0.5097506904747335,0.03492598789247053
-0.5018129053342245,0.050093625307848416
-0.49186420984617457,0.07103361891898816
-0.48159685505013194,0.09537350743646922
-0.4721944644682251,0.12088825846333065
-0.46397000153358786,0.1470540888062865
-0.45705558980157684,0.17343255764051732
-0.4513907301767303,0.2001379421004439
-0.44699913913898043,0.22716060521974418
-0.44366027161052946,0.2542496073592261
-0.4412730013061507,0.28149364460132403
-0.43956011907066145,0.308784563856323
